Fuel Type Code,Street Address,Intersection Directions,City,ZIP,Plus4,Groups With Access Code,Access Days Time,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,329 Miller Ave,,South San Francisco,94080,,Public,24 hours daily,,13,,GPS,37.656204,-122.411246,1/11/25,224485,2025-01-11 02:35:55 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,9.6,0,,0,,0,
ELEC,329 Miller Ave,,South San Francisco,94080,,Public,24 hours daily,,13,,GPS,37.656204,-122.411246,1/11/25,224485,2025-01-11 02:35:55 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,9.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,6.7,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,Aquatic Way,,Fremont,94539,,Public,24 hours daily,,10,,GPS,37.528576,-121.912367,1/12/25,224491,2025-01-12 00:11:32 UTC,,,,7/27/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE,,1,8.6,0,,0,,0,
ELEC,39270 S Magazine,Front Entry,Newark,94560,,Public,24 hours daily,,2,,GPS,37.523325,-122.002397,1/12/25,224505,2025-01-12 01:36:12 UTC,,,,7/28/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,39270 S Magazine,Front Entry,Newark,94560,,Public,24 hours daily,,2,,GPS,37.523325,-122.002397,1/12/25,224505,2025-01-12 01:36:12 UTC,,,,7/28/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Near main entrance,Livermore,94550,,Public,24 hours daily,,1,,GPS,37.684292,-121.768747,1/12/25,224602,2025-01-12 01:36:38 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing building,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684477,-121.768807,1/12/25,224603,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing building,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684477,-121.768807,1/12/25,224603,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing building,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684402,-121.768811,1/12/25,224604,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing building,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684402,-121.768811,1/12/25,224604,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing parking garage,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684418,-121.768782,1/12/25,224605,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Level 2 near crossover from existing parking garage,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684418,-121.768782,1/12/25,224605,2025-01-12 01:36:40 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,2248 Railroad Ave,,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684441,-121.768774,1/12/25,224607,2025-01-12 01:38:09 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,2248 Railroad Ave,,Livermore,94550,,Public,24 hours daily,,2,,GPS,37.684441,-121.768774,1/12/25,224607,2025-01-12 01:38:09 UTC,,,,7/29/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,100 Aviation Way,,Watsonville,95076,,Public,24 hours daily,,4,,GPS,36.9341876,-121.7879689,1/12/25,224778,2025-01-12 00:04:47 UTC,,,,9/24/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.50-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,7.2,0,,0,,0,
ELEC,100 Aviation Way,,Watsonville,95076,,Public,24 hours daily,,4,,GPS,36.9341876,-121.7879689,1/12/25,224778,2025-01-12 00:04:47 UTC,,,,9/24/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.50-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,100 Aviation Way,,Watsonville,95076,,Public,24 hours daily,,4,,GPS,36.9341876,-121.7879689,1/12/25,224778,2025-01-12 00:04:47 UTC,,,,9/24/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.50-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,100 Aviation Way,,Watsonville,95076,,Public,24 hours daily,,4,,GPS,36.9341876,-121.7879689,1/12/25,224778,2025-01-12 00:04:47 UTC,,,,9/24/21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.50-$5.00/Hr Variable Parking Fee, $0.22/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,7.2,0,,0,,0,
ELEC,385 Sherman Ave,Located in Underground Parking,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426179,-122.143393,1/12/25,224781,2025-01-12 00:39:11 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426516,-122.143165,1/12/25,224782,2025-01-12 00:40:47 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,Located in Underground Parking,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426216,-122.143388,1/12/25,224783,2025-01-12 00:40:47 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,Located in Underground Parking,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426131,-122.143453,1/12/25,224784,2025-01-12 00:40:47 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426401,-122.143229,1/12/25,224785,2025-01-12 00:40:47 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426279,-122.143114,1/12/25,224786,2025-01-12 00:40:47 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,Located in Underground Parking,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426128,-122.143456,1/12/25,224787,2025-01-12 00:42:07 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,385 Sherman Ave,Located in Underground Parking,Palo Alto,94306,,Public,24 hours daily,,1,,GPS,37.426251,-122.14333,1/12/25,224788,2025-01-12 00:42:07 UTC,,,,8/4/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,7120 Hawley Street,,Oakland,94621,,Public,24 hours daily,,2,,GPS,37.755642,-122.195144,1/12/25,224854,2025-01-12 01:30:26 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,7120 Hawley Street,,Oakland,94621,,Public,24 hours daily,,2,,GPS,37.755642,-122.195144,1/12/25,224854,2025-01-12 01:30:26 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566312,-122.320653,1/12/25,224857,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566312,-122.320653,1/12/25,224857,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.56638,-122.32073,1/12/25,224858,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.56638,-122.32073,1/12/25,224858,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566388,-122.320852,1/12/25,224859,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566388,-122.320852,1/12/25,224859,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.5661,-122.32063,1/12/25,224860,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.5661,-122.32063,1/12/25,224860,2025-01-12 01:32:41 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private chargers,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566255,-122.320892,1/12/25,224861,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private chargers,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566255,-122.320892,1/12/25,224861,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566536,-122.32096,1/12/25,224862,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 E 3rd Ave,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566536,-122.32096,1/12/25,224862,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566111,-122.32066,1/12/25,224863,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private charger,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566111,-122.32066,1/12/25,224863,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private chargers,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566167,-122.320371,1/12/25,224864,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,406 S Claremont St,Private chargers,San Mateo,94401,,Public,Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 5:00pm - 10:00pm; Sun 5:00pm - 10:00pm,,2,,GPS,37.566167,-122.320371,1/12/25,224864,2025-01-12 01:32:42 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,175 N. I Street,Near main entrance,Livermore,94550,,Public,24 hours daily,,1,,GPS,37.684279,-121.768782,1/12/25,224869,2025-01-12 01:36:37 UTC,,,,8/5/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,305 Eastmoor Ave,,Daly City,94015,,Public,24 hours daily,,2,,GPS,37.685316,-122.475803,1/12/25,225076,2025-01-12 01:27:35 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,305 Eastmoor Ave,,Daly City,94015,,Public,24 hours daily,,2,,GPS,37.685316,-122.475803,1/12/25,225076,2025-01-12 01:27:35 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,60 Sea Walk Dr.,Southeast corner of South lot,The Sea Ranch,95497,,Public,24 hours daily,,2,,GPS,38.680324,-123.428568,1/12/25,225087,2025-01-12 01:39:00 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,60 Sea Walk Dr.,Southeast corner of South lot,The Sea Ranch,95497,,Public,24 hours daily,,2,,GPS,38.680324,-123.428568,1/12/25,225087,2025-01-12 01:39:00 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,60 Sea Walk Dr.,East corner of lot,The Sea Ranch,95497,,Public,24 hours daily,,2,,GPS,38.68034,-123.428554,1/12/25,225088,2025-01-12 01:39:00 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,60 Sea Walk Dr.,East corner of lot,The Sea Ranch,95497,,Public,24 hours daily,,2,,GPS,38.68034,-123.428554,1/12/25,225088,2025-01-12 01:39:00 UTC,,,,8/6/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,80 Fair Oaks Lane,Actual address is 2 Dinkelspiel Station Lane,Atherton,94027,,Public,24 hours daily,,2,,GPS,37.463781,-122.197062,1/12/25,225154,2025-01-12 01:37:22 UTC,,,,8/9/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,80 Fair Oaks Lane,Actual address is 2 Dinkelspiel Station Lane,Atherton,94027,,Public,24 hours daily,,2,,GPS,37.463781,-122.197062,1/12/25,225154,2025-01-12 01:37:22 UTC,,,,8/9/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,83 Ashfield Rd,Actual address is 80 Fair Oaks Lane,Atherton,94027,,Public,24 hours daily,,2,,GPS,37.463405,-122.198008,1/12/25,225155,2025-01-12 01:37:22 UTC,,,,8/9/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,83 Ashfield Rd,Actual address is 80 Fair Oaks Lane,Atherton,94027,,Public,24 hours daily,,2,,GPS,37.463405,-122.198008,1/12/25,225155,2025-01-12 01:37:22 UTC,,,,8/9/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,1600 Holloway Ave,,San Francisco,94132,,Public,24 hours daily,,1,,GPS,37.72431,-122.481046,1/12/25,225213,2025-01-12 01:35:26 UTC,,,,8/10/22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,1,6.5,0,,0,,0,
ELEC,89 Cossey Street,,Vallejo,94592,,Public,24 hours daily,,2,,GPS,38.08726575,-122.2649534,1/12/25,225323,2025-01-12 00:24:01 UTC,,,,1/3/14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$2.00/Hr Variable Parking Fee, $0.28/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,89 Cossey Street,,Vallejo,94592,,Public,24 hours daily,,2,,GPS,38.08726575,-122.2649534,1/12/25,225323,2025-01-12 00:24:01 UTC,,,,1/3/14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$2.00/Hr Variable Parking Fee, $0.28/kWh Energy Fee",,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1425 Saint Marys Road,,Moraga,94556,,Public,24 hours daily,,2,,GPS,37.839144,-122.126007,1/12/25,225325,2025-01-12 00:19:56 UTC,,,,7/26/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.30/kWh Energy Fee,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
ELEC,1425 Saint Marys Road,,Moraga,94556,,Public,24 hours daily,,2,,GPS,37.839144,-122.126007,1/12/25,225325,2025-01-12 00:19:56 UTC,,,,7/26/19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.30/kWh Energy Fee,,,,,,,,,,,,,,,,,,,FALSE,,1,6.2,0,,0,,0,
